날짜,Negative,Positive,X_t,nsi
2022/03/23,1564.0,1246.0,-0.1131672597864768,112.656
2022/03/24,1623.0,1422.0,-0.0660098522167487,114.903
2022/03/25,1710.0,1407.0,-0.0972088546679499,113.34
2022/03/26,1730.0,1413.0,-0.100859051861279,113.121
2022/03/27,1932.0,1524.0,-0.1180555555555555,112.25
2022/03/28,1903.0,1320.0,-0.1808873720136518,109.175
2022/03/29,1917.0,1278.0,-0.2,108.23
2022/03/30,1847.0,1131.0,-0.2404298186702484,106.253
2022/03/31,1878.0,1042.0,-0.2863013698630137,104.014
2022/04/01,1975.0,981.0,-0.3362652232746955,101.577
2022/04/02,2150.0,983.0,-0.3724864347270986,99.81
2022/04/03,1969.0,897.0,-0.3740404745289602,99.735
2022/04/04,1755.0,789.0,-0.3797169811320754,99.458
2022/04/05,1563.0,694.0,-0.385024368630926,99.199
2022/04/06,1427.0,634.0,-0.3847646773410965,99.212
2022/04/07,1191.0,554.0,-0.3650429799426934,100.18
2022/04/08,956.0,489.0,-0.3231833910034602,102.233
2022/04/09,787.0,489.0,-0.2335423197492163,106.63
2022/04/10,743.0,436.0,-0.2603901611535199,105.302
2022/04/11,735.0,417.0,-0.2760416666666667,104.525
2022/04/12,930.0,380.0,-0.4198473282442748,97.442
2022/04/13,1080.0,400.0,-0.4594594594594595,95.493
2022/04/14,1154.0,451.0,-0.438006230529595,96.557
2022/04/15,1269.0,569.0,-0.3808487486398259,99.382
2022/04/16,1245.0,556.0,-0.3825652415324819,99.298
2022/04/17,1247.0,550.0,-0.3878686700055648,99.036
2022/04/18,1280.0,673.0,-0.3108038914490527,102.854
2022/04/19,1230.0,807.0,-0.2076583210603829,107.959
2022/04/20,1193.0,853.0,-0.1661779081133919,109.997
2022/04/21,1105.0,824.0,-0.1456713322965267,110.989
2022/04/22,1123.0,785.0,-0.1771488469601677,109.408
2022/04/23,1122.0,782.0,-0.1785714285714285,109.318
2022/04/24,1167.0,811.0,-0.1799797775530839,109.23
2022/04/25,1046.0,737.0,-0.1733034212002243,109.542
2022/04/26,1010.0,648.0,-0.218335343787696,107.294
2022/04/27,1578.0,657.0,-0.4120805369127517,97.67
2022/04/28,1590.0,623.0,-0.4369633981021238,96.436
2022/04/29,1594.0,652.0,-0.4194122885129118,97.313
2022/04/30,1607.0,660.0,-0.4177326863696515,97.4
2022/05/01,1640.0,810.0,-0.3387755102040816,101.337
